month,sector,num_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,area_pre_owned_house_transactions,amount_pre_owned_house_transactions,num_pre_owned_house_transactions,price_pre_owned_house_transactions,num_land_transactions,planned_building_area,transaction_amount,num_new_house_transactions_nearby_sectors,area_new_house_transactions_nearby_sectors,amount_new_house_transactions_nearby_sectors,price_new_house_transactions_nearby_sectors,num_pre_owned_house_transactions_nearby_sectors,amount_pre_owned_house_transactions_nearby_sectors,price_pre_owned_house_transactions_nearby_sectors,num_land_transactions_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,date,month_num,quarter,year,days_in_month,month_sin,month_cos,amount_new_house_transactions_lag_1,amount_new_house_transactions_lag_2,amount_new_house_transactions_lag_3,amount_new_house_transactions_lag_6,amount_new_house_transactions_lag_12,amount_new_house_transactions_rolling_mean_3,amount_new_house_transactions_rolling_std_3,amount_new_house_transactions_rolling_mean_6,amount_new_house_transactions_rolling_std_6,amount_new_house_transactions_rolling_mean_12,amount_new_house_transactions_rolling_std_12,price_change_1m,price_change_3m,price_change_6m,supply_demand_ratio,new_vs_preowned_price_ratio,local_vs_nearby_ratio,ewgm_pred
2024-04-01,sector 31,76,11726,8360.53,94,1698.0,190214.0,32.57,7197.0,8319.0,71.0,11558.98291,0.0,0.0,0.0,168.25,16867.0,30971.715,18362.31399,59.83333333,13426.3,23400.95861,0.0,0.0,0.0,2024-04-01,4,2,2024,30,0.8660254037844387,-0.49999999999999983,6911.59,3421.55,5537.59,10628.72,14224.93,5290.2433333333365,1758.1183351898007,7410.970000000005,2645.0375725656263,9202.346666666668,2934.9111686391834,0.08063772924154455,-0.050603190025099165,-0.014124768790987008,22.051948051948052,1.0143613611968565,0.26993209991439243,7345.445091753725
2024-05-01,sector 31,89,10650,8369.81,88,1638.0,184988.0,31.03,6261.0,6931.8,67.0,11071.39435,0.0,0.0,0.0,200.25,19723.75,34353.8675,17417.51315,46.5,10874.88333,23014.00254,0.0,0.0,0.0,2024-05-01,5,2,2024,31,0.49999999999999994,-0.8660254037844387,8360.53,6911.59,3421.55,9050.56,11404.69,6231.223333333338,2538.809752803583,7032.938333333338,2221.3248428135294,8713.64666666667,2474.728982881172,-0.09176189663994538,-0.03445149592021757,-0.1607565011820331,18.2,0.9618515800062702,0.2436280681332856,7345.445091753725
2024-06-01,sector 31,92,10338,8611.17,91,1737.0,192521.0,30.99,9979.0,10178.3,98.0,10199.71941,0.0,0.0,0.0,308.0,29405.5,50462.8725,17161.03195,64.33333333,15279.58333,23030.49715,0.0,0.0,0.0,2024-06-01,6,2,2024,30,1.2246467991473532e-16,-1.0,8369.81,8360.53,6911.59,8915.81,8750.15,7880.643333333338,839.2376312646163,6919.480000000004,2112.373650158487,8460.740000000003,2325.2778323297603,-0.02929577464788735,-0.04727674868675702,-0.20860445533185334,18.677419354838708,1.013457932179315,0.17064029321174273,7345.445091753725
2024-07-01,sector 31,60,12158,6642.26,91,1705.0,189554.0,29.73,6710.0,6688.0,68.0,9967.213115,0.0,0.0,0.0,220.5,21862.5,39505.04,18069.77244,61.33333333,13805.5,22084.08873,0.0,0.0,0.0,2024-07-01,7,3,2024,31,-0.4999999999999998,-0.8660254037844388,8611.17,8369.81,8360.53,5537.59,12279.36,8447.170000000004,142.1039394152438,6868.706666666672,2057.7476127238156,8449.158333333336,2324.0510945238534,0.17604952602050683,0.03684120757291498,-0.015626265079750623,27.950819672131146,1.2196769731683248,0.1681327715964445,7345.445091753725
2022-05-01,sector 32,186,130987,472692.41,194,104.0,20203.0,0.56,,,,26007.370925000003,1.0,419462.0,945400.0,,,,,71.5,19024.375,31721.16968,,,,2022-05-01,5,2,2022,31,0.49999999999999994,-0.8660254037844387,,,,,,,,,,,,,,,0.5561497326203209,,,73223.14274115826
2022-06-01,sector 32,39,130998,95342.79,187,64.0,12314.0,0.57,,,,26007.370925000003,0.0,0.0,0.0,,,,,80.125,26605.25,36589.02202,,,,2022-06-01,6,2,2022,30,1.2246467991473532e-16,-1.0,472692.41,,,,,472692.41,,472692.41,,472692.41,,8.397779932356464e-05,,,1.6,,,73223.14274115826
2022-07-01,sector 32,19,131016,48837.38,196,44.0,8087.0,0.52,,,,26007.370925000003,0.0,0.0,0.0,,,,,75.25,18804.375,30947.33594,,,,2022-07-01,7,3,2022,31,-0.4999999999999998,-0.8660254037844388,95342.79,472692.41,,,,284017.6,266826.4751801669,284017.6,266826.4751801669,284017.6,266826.4751801669,0.00013740667796446893,,,2.2,,,73223.14274115826
2022-08-01,sector 32,7,131016,17893.51,195,32.0,5913.0,0.49,,,,26007.370925000003,0.0,0.0,0.0,,,,,75.5,22011.625,33752.39592,,,,2022-08-01,8,3,2022,31,-0.8660254037844384,-0.5000000000000004,48837.38,95342.79,472692.41,,,205624.19333333333,232453.7858477513,205624.19333333333,232453.7858477513,205624.19333333333,232453.7858477513,0.0,0.00022139601639858952,,4.0,,,73223.14274115826
2022-09-01,sector 32,1,130848,1843.12,141,33.0,6054.0,0.62,,,,26007.370925000003,0.0,0.0,0.0,,,,,63.875,17391.375,33516.65824,,,,2022-09-01,9,3,2022,30,-1.0,-1.8369701987210297e-16,17893.51,48837.38,95342.79,,,54024.56,38984.32852306033,158691.5225,211740.11760371458,158691.5225,211740.11760371458,-0.001282286132991417,-0.0011450556497045739,,16.5,,,73223.14274115826
2022-10-01,sector 32,125,131007,252369.96,154,223.0,50550.0,4.47,,,,26007.370925000003,0.0,0.0,0.0,,,,,64.375,17171.75,31664.669,,,,2022-10-01,10,4,2022,31,-0.8660254037844386,0.5000000000000001,1843.12,17893.51,48837.38,,,22858.00333333333,23887.23014037892,127321.84199999999,196330.56900413285,127321.84199999999,196330.56900413285,0.0012151504035216032,-6.869389998165332e-05,,1.7698412698412698,,,73223.14274115826
2022-11-01,sector 32,38,130984,94004.68,189,191.0,44358.0,6.83,,,,26007.370925000003,0.0,0.0,0.0,,,,,41.375,11486.1,33775.19665,,,,2022-11-01,11,4,2022,30,-0.5000000000000004,0.8660254037844384,252369.96,1843.12,17893.51,472692.41,,90702.19666666666,140238.20103912495,148163.19499999998,182873.52413515988,148163.19499999998,182873.52413515988,-0.0001755631378476119,-0.00024424497771269316,-2.2903036179133807e-05,4.897435897435898,,,73223.14274115826
2022-12-01,sector 32,30,124464,73635.69,197,553.0,91614.0,14.62,,,,26007.370925000003,0.0,0.0,0.0,,,,,49.125,15234.9875,35510.72199,,,,2022-12-01,12,4,2022,31,-2.4492935982947064e-16,1.0,94004.68,252369.96,1843.12,95342.79,,116072.58666666667,126712.93844190864,85048.57333333332,90473.0122166768,140426.26428571428,168190.24605929945,-0.049777072008795,-0.04878943506969924,-0.04987862410113131,17.838709677419356,,,73223.14274115826
2023-01-01,sector 32,359,112207,555116.69,138,196.0,42279.0,3.04,,,,26007.370925000003,0.0,0.0,0.0,,,,,46.25,13300.625,34656.22252,,,,2023-01-01,1,1,2023,31,0.49999999999999994,0.8660254037844387,73635.69,94004.68,252369.96,48837.38,,140003.44333333333,97843.75038424901,81430.72333333333,90413.02967521855,132077.4425,157494.26811731674,-0.0984782748425247,-0.14350378224064364,-0.14356261830616113,0.5444444444444444,,,73223.14274115826
2023-02-01,sector 32,26,116788,57624.22,190,180.0,39675.0,2.74,,,,26007.370925000003,0.0,0.0,0.0,,,,,85.875,25012.0,34545.76845,,,,2023-02-01,2,1,2023,28,0.8660254037844386,0.5000000000000001,555116.69,73635.69,94004.68,17893.51,,240919.02,272293.69403913245,165810.6083333333,210460.85560353988,179081.80333333334,203932.7790345017,0.04082632990811619,-0.1083796494228303,-0.10859742321548516,6.666666666666667,,,73223.14274115826
2023-03-01,sector 32,46,126980,142911.91,245,174.0,42619.0,2.61,,,,26007.370925000003,0.0,0.0,0.0,,,,,110.0,37448.1,38501.60003,,,,2023-03-01,3,1,2023,31,1.0,6.123233995736766e-17,57624.22,555116.69,73635.69,1843.12,,228792.19999999995,282718.67001174553,172432.3933333333,205441.2797509842,166936.04499999998,196068.40558339594,0.08726923999041003,0.02021468055019926,-0.02956101736365857,3.702127659574468,,,73223.14274115826
2023-04-01,sector 32,18,126707,54996.8,241,156.0,38279.0,2.76,,,,26007.370925000003,0.0,0.0,0.0,,,,,99.625,31468.125,35993.39453,,,,2023-04-01,4,2,2023,30,0.8660254037844387,-0.49999999999999983,142911.91,57624.22,555116.69,252369.96,,251884.27333333332,266046.84062118497,195943.8583333333,189464.83682719193,164752.03272727272,186147.80876200288,-0.002149944873208409,0.12922544939264036,-0.032822673597594054,8.210526315789474,,,73223.14274115826
2023-05-01,sector 32,8,126369,23324.74,231,148.0,36433.0,2.81,,,,26007.370925000003,0.0,0.0,0.0,,,,,84.0,29405.75,38543.43481,,,,2023-05-01,5,2,2023,31,0.49999999999999994,-0.8660254037844387,54996.8,142911.91,57624.22,94004.68,472692.41,85177.64333333333,50016.597191506524,163048.33166666667,194768.63003329418,155605.76333333334,180290.78211046924,-0.002667571641661426,0.08203753810322989,-0.0352333109387406,16.444444444444443,,,73223.14274115826
2023-06-01,sector 32,81,127133,225714.25,219,132.0,31248.0,2.09,,,,26007.370925000003,0.0,0.0,0.0,,,,,84.5,28033.875,36990.10391,,,,2023-06-01,6,2,2023,30,1.2246467991473532e-16,-1.0,23324.74,54996.8,142911.91,73635.69,95342.79,73744.48333333334,61958.69212570113,151268.34166666665,201790.55650431014,118158.4575,153053.51004966488,0.006045786545750831,0.0012049141597101354,0.021443951664738448,1.6097560975609757,,,73223.14274115826
2023-07-01,sector 32,24,121302,63633.05,219,109.0,26277.0,3.47,,,,26007.370925000003,0.0,0.0,0.0,,,,,79.625,26724.3125,38128.56684,,,,2023-07-01,7,3,2023,31,-0.4999999999999998,-0.8660254037844388,225714.25,23324.74,54996.8,555116.69,48837.38,101345.26333333335,108864.65670515393,176614.7683333333,199628.58516042272,129022.74583333333,155887.61890562132,-0.04586535360606614,-0.042657469595207886,0.081055549119039,4.36,,,73223.14274115826
2023-08-01,sector 32,15,129505,45540.86,234,94.0,22761.0,3.11,,,,26007.370925000003,0.0,0.0,0.0,,,,,83.0,27282.6,36713.9565,,,,2023-08-01,8,3,2023,31,-0.8660254037844384,-0.5000000000000004,63633.05,225714.25,23324.74,57624.22,17893.51,104224.01333333335,107126.55211363807,94700.82833333332,75497.8975071655,130255.71833333332,155252.967701639,0.06762460635438816,0.024816212837009077,0.10888961194643287,5.875,,,73223.14274115826
2023-09-01,sector 32,19,127222,63718.94,264,78.0,18567.0,2.95,,,,26007.370925000003,0.0,0.0,0.0,,,,,79.375,25676.65,37653.87788,,,,2023-09-01,9,3,2023,30,-1.0,-1.8369701987210297e-16,45540.86,63633.05,225714.25,142911.91,1843.12,111629.38666666667,99213.65261942538,92686.93500000001,76834.04927881258,132559.66416666665,153630.59802534778,-0.01762866298598509,0.0007000542738706539,0.0019058119388879469,3.9,,,73223.14274115826
2023-10-01,sector 32,17,116004,40338.24,205,59.0,14550.0,2.37,,,,26007.370925000003,0.0,0.0,0.0,,,,,88.75,30183.25,38051.30953,,,,2023-10-01,10,4,2023,31,-0.8660254037844386,0.5000000000000001,63718.94,45540.86,63633.05,54996.8,252369.96,57630.950000000004,10470.413145100085,79488.10666666667,73196.5816786926,137715.9825,149836.01524386124,-0.08817657323418904,-0.04367611416134931,-0.08447047124468265,3.2777777777777777,,,73223.14274115826
2023-11-01,sector 32,15,134267,51974.1,258,248.0,49327.0,7.61,,,,26007.370925000003,0.0,0.0,0.0,,,,,95.0,25302.15,32554.47264,,,,2023-11-01,11,4,2023,30,-0.5000000000000004,0.8660254037844384,40338.24,63718.94,45540.86,23324.74,94004.68,49866.013333333336,12275.768678177297,77045.01333333334,74412.0602789526,120046.6725,147571.11755263119,0.15743422640598603,0.03677078105092457,0.06249950541667659,15.5,,,73223.14274115826
2023-12-01,sector 32,107,139653,271080.74,181,137.0,28744.0,4.26,,,,26007.370925000003,0.0,0.0,0.0,,,,,88.625,28411.2875,36425.89506,,,,2023-12-01,12,4,2023,31,-2.4492935982947064e-16,1.0,51974.1,40338.24,63718.94,225714.25,73635.69,52010.426666666666,11690.392330564386,81819.90666666668,71121.95000853615,116544.12416666666,148739.57036271243,0.040114101007693526,0.09771108770495673,0.09847954504337975,1.2685185185185186,,,73223.14274115826
2024-01-01,sector 32,19,139460,49797.71,188,118.0,25174.0,3.89,,,,26007.370925000003,0.0,0.0,0.0,,,,,87.5,25968.4625,34229.8326,,,,2024-01-01,1,1,2024,31,0.49999999999999994,0.8660254037844387,271080.74,51974.1,40338.24,63633.05,555116.69,121131.02666666666,129990.52160079409,89380.98833333334,89512.81485905817,132997.87833333333,154375.50951111678,-0.0013819968063700783,0.20219992414054677,0.14969250300901882,5.9,,,73223.14274115826
2024-02-01,sector 32,12,116144,32029.01,230,109.0,23178.0,3.65,,,,26007.370925000003,0.0,0.0,0.0,,,,,52.875,14175.625,32074.27101,,,,2024-02-01,2,1,2024,29,0.8660254037844386,0.5000000000000001,49797.71,271080.74,51974.1,45540.86,57624.22,124284.18333333333,127134.2045055162,87075.09833333334,90481.70748057812,90887.96333333333,79549.19281752386,-0.16718772407858884,-0.13497732130754392,-0.10316976178525927,8.384615384615385,,,73223.14274115826
2024-03-01,sector 32,35,121920,91638.97,215,166.0,31276.0,4.62,,,,26007.370925000003,0.0,0.0,0.0,,,,,92.625,25682.75,32885.49569,,,,2024-03-01,3,1,2024,31,1.0,6.123233995736766e-17,32029.01,49797.71,271080.74,63718.94,142911.91,117635.81999999996,133183.85517876138,84823.12333333334,91879.537963,88755.02916666667,80854.59548763116,0.049731367957018824,-0.12697901226611674,-0.041675181965383334,4.611111111111111,,,73223.14274115826
2024-04-01,sector 32,33,139654,75067.72,163,234.0,41517.0,5.86,,,,26007.370925000003,0.0,0.0,0.0,,,,,90.625,25204.5,33221.73526,,,,2024-04-01,4,2,2024,30,0.8660254037844387,-0.49999999999999983,91638.97,32029.01,49797.71,40338.24,54996.8,57821.896666666646,30604.370791547524,89476.46166666667,91302.13069498602,84482.28416666666,79067.51712145485,0.14545603674540675,0.0013910798795353507,0.20387228026619764,6.882352941176471,,,73223.14274115826
2024-05-01,sector 32,63,139625,139923.39,159,206.0,39182.0,4.83,,,,26007.370925000003,0.0,0.0,0.0,,,,,73.875,21699.925,33801.16435,,,,2024-05-01,5,2,2024,31,0.49999999999999994,-0.8660254037844387,75067.72,91638.97,32029.01,51974.1,23324.74,66245.23333333332,30768.718465968417,95264.70833333333,88625.5262982745,86154.86083333332,78597.97880277845,-0.00020765606427308736,0.20217144234743079,0.03990556130694811,3.21875,,,73223.14274115826
2024-06-01,sector 32,111,126171,272474.46,195,178.0,38621.0,4.56,,,,26007.370925000003,0.0,0.0,0.0,,,,,99.5,25860.925,31338.97843,,,,2024-06-01,6,2,2024,30,1.2246467991473532e-16,-1.0,139923.39,75067.72,91638.97,271080.74,225714.25,102210.02666666666,33695.324780666844,109922.92333333334,87296.69069861468,95871.415,77321.38275172852,-0.09635810205908679,0.0348671259842519,-0.09653927949990337,1.5892857142857142,,,73223.14274115826
2024-07-01,sector 32,14,122898,32567.25,189,233.0,49875.0,6.0,,,,26007.370925000003,0.0,0.0,0.0,,,,,102.125,28642.5,32385.9059,,,,2024-07-01,7,3,2024,31,-0.4999999999999998,-0.8660254037844388,272474.46,139923.39,75067.72,49797.71,63633.05,162488.52333333332,100619.3032231898,110155.21000000002,87811.61368748745,99768.09916666667,85233.27480270629,-0.025940984853888738,-0.11998224182622763,-0.11875806682919832,15.533333333333333,,,73223.14274115826
2019-01-01,sector 33,2,91688,4089.36,223,223.0,31899.0,119.23,6010.0,36483.9,67.0,60705.32446,,,,15.33333333,1628.666667,7912.666667,48583.70856,17.88888889,2688.508289,16349.03689,,,,2019-01-01,1,1,2019,31,0.49999999999999994,0.8660254037844387,,,,,,,,,,,,,,,74.33333333333333,1.5103533415272758,0.5167465565680996,3581.3001490092824
2019-03-01,sector 33,5,82207,9001.87,219,219.0,31110.0,57.25,7415.0,41868.1,60.0,56464.05934,,,,16.66666667,1736.833333,8120.103333,46752.34622,11.0,1534.494444,16739.93939,,,,2019-03-01,3,1,2019,31,1.0,6.123233995736766e-17,4089.36,,,,,4089.36,,4089.36,,4089.36,,-0.1034050257394643,,,36.5,1.4558915010608044,1.1084540647846477,3581.3001490092824
2019-05-01,sector 33,5,88409,10710.57,242,213.0,29593.0,41.66,7289.0,42471.3,68.0,58267.6636,,,,13.66666667,1532.833333,7172.573333,46792.91073,21.66666667,4077.486067,19943.14146,,,,2019-05-01,5,2,2019,31,0.49999999999999994,-0.8660254037844387,9001.87,4089.36,,,,6545.615000000001,3473.6691336467275,6545.615000000001,3473.6691336467275,6545.615000000001,3473.6691336467275,0.07544369700877063,,,35.5,1.517264933462452,1.493059247157765,3581.3001490092824
2019-06-01,sector 33,6,84979,11212.06,220,211.0,28979.0,28.47,15133.0,89297.1,121.0,59008.19401,,,,10.5,1430.5,8991.673333,62856.85658,31.55555556,5885.205556,18783.23699,,,,2019-06-01,6,2,2019,30,1.2246467991473532e-16,-1.0,10710.57,9001.87,4089.36,,,7933.933333333334,3437.3641077187817,7933.933333333334,3437.3641077187817,7933.933333333334,3437.3641077187817,-0.03879695506113634,-0.07317206177471425,,30.142857142857142,1.4400976225094522,1.2467994315834445,3581.3001490092824
2019-07-01,sector 33,1,92471,2841.55,307,74.0,21461.0,21.83,11931.0,69657.2,105.0,58383.37105,,,,11.83333333,1426.333333,8873.498333,62211.95373,29.22222222,4774.178289,18366.93366,,,,2019-07-01,7,3,2019,31,-0.4999999999999998,-0.8660254037844388,11212.06,10710.57,9001.87,,,10308.166666666666,1158.7412528400541,8753.465,3250.15537321423,8753.465,3250.15537321423,0.0881629579072476,0.12485554758110617,,37.0,1.5838313976322265,0.3201927470574466,3581.3001490092824
2019-08-01,sector 33,6,90352,14128.72,261,68.0,19899.0,18.1,4964.0,28703.0,47.0,57822.32071,,,,13.66666667,1879.0,12557.98333,66833.33333,22.11111111,4221.2388,19516.66968,,,,2019-08-01,8,3,2019,31,-0.8660254037844384,-0.5000000000000004,2841.55,11212.06,10710.57,,,8254.726666666666,4694.649536806058,7571.082,3861.7069096411237,7571.082,3861.7069096411237,-0.022915292361929684,0.021977400490900356,,9.714285714285714,1.5625529438743297,1.1249891514904973,3581.3001490092824
2019-09-01,sector 33,2,90061,5381.8,299,67.0,19592.0,19.59,9724.0,50081.0,89.0,51502.46812,,,,10.5,1257.5,7587.673333,60339.35056,29.11111111,5125.810933,18680.069,,,,2019-09-01,9,3,2019,30,-1.0,-1.8369701987210297e-16,14128.72,2841.55,11212.06,4089.36,,9394.11,5859.07486759642,8664.021666666667,4370.048843504688,8664.021666666667,4370.048843504688,-0.0032207366743403076,0.05980301015545009,-0.017744961172672546,22.333333333333332,1.7486395244328645,0.709188518709427,3581.3001490092824
2019-10-01,sector 33,3,87461,8067.71,307,64.0,18687.0,18.93,9339.0,53402.0,82.0,57181.7111,,,,14.5,1898.833333,10586.26667,55751.42631,23.33333333,3753.888889,17893.6497,,,,2019-10-01,10,4,2019,31,-0.8660254037844386,0.5000000000000001,5381.8,14128.72,2841.55,9001.87,,7450.690000000001,5921.1722679128325,8879.428333333333,4124.407447997429,8195.132857142857,4177.730973713339,-0.02886932190404279,-0.05417914805722879,0.0639118323257144,16.0,1.5295007584906202,0.7620200993766032,3581.3001490092824
2019-11-01,sector 33,2,87575,5233.22,299,61.0,17783.0,20.1,9442.0,49604.0,90.0,52535.47977,,,,25.83333333,2999.833333,6267.126667,20891.58287,34.22222222,6214.980067,19550.11031,,,,2019-11-01,11,4,2019,30,-0.5000000000000004,0.8660254037844384,8067.71,5381.8,14128.72,10710.57,,9192.743333333334,4480.6726473190765,8723.734999999999,4136.47521912437,8179.205,3868.0896640479114,0.0013034381038405929,-0.03073534620152296,-0.009433428723319981,20.333333333333332,1.666936962343033,0.8348937853396445,3581.3001490092824
2019-12-01,sector 33,2,87457,5226.15,299,59.0,17186.0,22.48,9975.0,54648.0,104.0,54784.96241,,,,13.0,1536.0,9790.343333,63739.21441,38.22222222,7222.177422,20236.48717,,,,2019-12-01,12,4,2019,31,-2.4492935982947064e-16,1.0,5233.22,8067.71,5381.8,11212.06,,6227.576666666668,1595.3328860878319,7810.843333333333,4213.978895764271,7851.873333333333,3749.1555213141,-0.0013474165001426952,-0.028913736245433697,0.02916014544769885,19.666666666666668,1.5963395759209407,0.5337520932787823,3581.3001490092824
2020-01-01,sector 33,3,87751,7940.25,302,56.0,16283.0,18.85,5232.0,25360.0,52.0,48470.94801,,,,6.0,992.5,8451.863333,85157.31318,22.55555556,3905.222222,18279.07219,,,,2020-01-01,1,1,2020,31,0.49999999999999994,0.8660254037844387,5226.15,5233.22,8067.71,2841.55,,6175.693333333334,1638.5383109446454,6813.191666666667,3947.8754386500946,7589.3009999999995,3630.952089785971,0.003361652011845795,0.0033157635974891964,-0.051043029706610676,14.0,1.810346057928114,0.9393562497338913,3581.3001490092824
2020-02-01,sector 33,2,86873,5041.83,290,56.0,16283.0,23.26,725.0,4930.0,6.0,68000.0,,,,1.333333333,171.3333333,1573.9,91861.8677,3.222222222,781.2305111,26836.1626,,,,2020-02-01,2,1,2020,29,0.8660254037844386,0.5000000000000001,7940.25,5226.15,5233.22,14128.72,,6133.206666666668,1564.9494249442475,7662.974999999999,3437.793916806242,7621.205454545454,3446.2484830475114,-0.010005583981948951,-0.008015986297459365,-0.038504958384983135,18.666666666666668,1.2775253305098455,3.2013651660422884,3581.3001490092824
2020-03-01,sector 33,5,88785,13846.93,312,50.0,14438.0,16.78,4998.0,26182.0,50.0,52384.95398,,,,4.0,921.3333333,8924.875,96869.12084,21.33333333,3926.888889,19188.83701,,,,2020-03-01,3,1,2020,31,1.0,6.123233995736766e-17,5041.83,7940.25,5226.15,5381.8,4089.36,6069.41,1622.813974181883,6148.493333333333,1441.8564052036113,7406.2575,3369.1789170579423,0.022009139778757403,0.015184605005888585,-0.01416817490367639,8.333333333333334,1.6948245331925518,1.5513246600473343,3581.3001490092824
2020-05-01,sector 33,2,88027,5260.22,299,47.0,13551.0,15.98,10157.0,58825.0,94.0,57915.72315,,,,10.5,1720.833333,13682.33667,79509.94673,43.88888889,7515.2686,18989.67303,,,,2020-05-01,5,2,2020,31,0.49999999999999994,-0.8660254037844387,13846.93,5041.83,7940.25,8067.71,9001.87,8943.003333333334,4487.3803257728605,7559.348333333332,3380.2303744947135,8219.388333333334,3660.7414118400393,-0.008537478177620073,0.0031452633018427267,0.006471455848892749,15.666666666666666,1.5198891652073725,0.384425241215672,3581.3001490092824
2020-06-01,sector 33,7,85995,10185.97,169,45.0,12836.0,13.3,13989.0,80210.0,136.0,57337.90836,,,,14.33333333,1770.833333,13397.30167,75655.35059,62.77777778,11343.65996,19201.95223,,,,2020-06-01,6,2,2020,30,1.2246467991473532e-16,-1.0,5260.22,13846.93,5041.83,5233.22,10710.57,8049.660000000001,5021.770418657149,7091.433333333333,3488.3715326476727,7907.584166666667,3746.3805822067256,-0.023083826553216613,-0.010106707492546607,-0.018041678561233176,5.625,1.4997669551028752,0.7602433689642397,3581.3001490092824
