month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,price_pre_owned_house_transactions,amount_new_house_transactions_nearby_sectors,month_num,year,is_december,is_february,new_to_preowned_price_ratio,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,months_since_start
2020-08-01,sector 79,84,10492,40815,42822.98,125,509.8,223.0,31446.0,5.05,27708.0,31418.52818,39535.352,8,2020,0,0,1.2990742203507,269.0,33452.0,8.09,48367.84,38028.33687346976,3
2021-03-01,sector 79,365,35411,52403,185564.72,97,508.4,222.0,22849.0,0.96,16087.0,36787.10268,86184.772,3,2021,0,0,1.424493808491471,223.0,27708.0,5.05,46981.625,31173.53533067699,4
2022-10-01,sector 79,260,30954,46265,143209.33,119,550.81,1898.0,210525.0,8.37,8566.0,29877.92117,24688.008,10,2022,0,0,1.5484678380654553,222.0,16087.0,0.96,74698.24399999999,67601.01199475885,5
2023-03-01,sector 79,240,24771,39867,98756.51,103,411.49,2237.0,237755.0,11.51,32534.0,39126.87913,43277.814,3,2023,0,0,1.018915918837813,1898.0,8566.0,8.37,86116.75833333333,66619.90900365787,6
2023-04-01,sector 79,170,17190,40325,69316.82,101,407.75,2037.0,217404.0,11.84,20790.0,37291.47982,42056.254,4,2023,0,0,1.0813462001144045,2237.0,32534.0,11.51,87922.43714285713,61002.734049017745,7
2023-08-01,sector 79,143,15375,41124,63229.51,108,442.16,1880.0,199577.0,11.54,13460.0,38823.19008,22202.264,8,2023,0,0,1.0592638038053774,2037.0,20790.0,11.84,85596.735,56859.34931834542,8
2023-09-01,sector 79,179,19013,41188,78310.36,106,437.49,1782.0,189870.0,11.62,18976.5,39625.18271,27385.656,9,2023,0,0,1.0394400021177845,1880.0,13460.0,11.54,83111.48777777777,53707.08042793327,9
2024-07-01,sector 79,70,7452,34453,25674.69,106,366.78,726.0,81540.0,8.35,17304.0,32014.80111,24348.396,7,2024,0,0,1.076158489369419,1782.0,18976.5,11.62,82631.375,50658.277430341084,10
2019-02-01,sector 8,15,1899,15876,3015.11,127,201.01,1717.0,263071.0,45.8,5254.0,18744.20264,11302.674,2,2019,0,1,0.846981880473311,,,,,,0
2019-10-01,sector 8,34,3553,14351,5099.14,105,149.97,1540.0,232215.0,41.55,9819.0,15380.6391,25924.22,10,2019,0,0,0.9330561562945716,1717.0,5254.0,45.8,3015.11,,1
2019-11-01,sector 8,34,3690,16603,6126.33,109,180.19,1531.0,233654.0,40.25,10253.0,15418.04511,23054.544,11,2019,0,0,1.0768550670040167,1540.0,9819.0,41.55,4057.125,1473.631745196201,2
2020-08-01,sector 8,62,7127,15214,10842.16,115,174.87,1673.0,234621.0,31.66,19544.0,15166.84774,45154.026,8,2020,0,0,1.0031089031028937,1531.0,10253.0,40.25,4746.860000000001,1585.2439468107111,3
2021-04-01,sector 8,25,3481,14755,5135.53,139,205.42,1693.0,226738.0,41.66,19662.0,21327.69281,47679.936,4,2021,0,0,0.6918235428204295,1673.0,19544.0,31.66,6270.685,3311.1180543385444,4
2022-05-01,sector 8,35,5522,16449,9083.79,158,259.54,1389.0,192673.0,51.76,11377.0,18999.666,27508.636,5,2022,0,0,0.8657520611151795,1693.0,19662.0,41.66,6043.654,2912.102754390717,5
2022-10-01,sector 8,34,3900,13987,5455.26,115,160.45,1290.0,180371.0,36.35,7418.0,17524.21451,11657.686,10,2022,0,0,0.7981527498432794,1389.0,11377.0,51.76,6550.343333333333,2885.25188584752,6
2023-06-01,sector 8,31,5176,12999,6728.7,167,217.05,1170.0,165152.0,26.25,11014.0,15240.07195,24422.09,6,2023,0,0,0.8529487290248653,1290.0,7418.0,36.35,6393.902857142857,2666.185926648242,7
2023-08-01,sector 8,22,3379,14373,4856.86,154,220.77,1156.0,162942.0,28.11,18152.3,14457.07232,24223.238,8,2023,0,0,0.994184692575433,1170.0,11014.0,26.25,6435.7525000000005,2471.2449829055226,8
2024-07-01,sector 8,28,3740,12164,4549.64,134,162.49,949.0,137940.0,37.31,13076.0,12779.51525,28547.52,7,2024,0,0,0.951835790485089,1156.0,18152.3,28.11,6260.320000000001,2370.7929798592713,9
2019-10-01,sector 80,2,220,35260,774.35,110,387.18,84.0,9574.0,19.46,6891.0,23993.73259,30697.10857,10,2019,0,0,1.469550428127031,,,,,,0
2019-12-01,sector 80,157,15913,36786,58537.87,101,372.85,646.0,68230.0,21.52,20356.0,25331.01045,63118.47429,12,2019,1,0,1.452212104708993,84.0,6891.0,19.46,774.35,,1
2020-11-01,sector 80,295,33899,38087,129111.51,115,437.67,1975.0,216841.0,8.01,38865.0,28823.04954,110707.2986,11,2020,0,0,1.3214077138903602,646.0,20356.0,21.52,29656.11,40844.976697204766,2
2021-03-01,sector 80,827,84649,36164,306122.31,102,370.16,2340.0,252108.0,5.02,34879.0,34976.93542,89459.48143,3,2021,0,0,1.0339384959186912,1975.0,38865.0,8.01,62807.909999999996,64275.04640540993,3
2021-04-01,sector 80,468,50702,36684,185995.7,108,397.43,2012.0,217166.0,4.01,32092.0,32673.5899,58684.63714,4,2021,0,0,1.1227416427847128,2340.0,34879.0,5.02,123636.51,132494.00755802152,4
2021-08-01,sector 80,167,18309,36306,66473.86,110,398.05,978.0,103335.0,2.73,13924.0,31438.24791,72605.09143,8,2021,0,0,1.1548353490924552,2012.0,32092.0,4.01,136108.348,118083.57313606334,5
2021-12-01,sector 80,664,83563,38348,320451.87,126,482.61,1580.0,172468.0,4.48,12175.0,28707.85192,184308.6914,12,2021,1,0,1.3358017906342885,978.0,13924.0,2.73,124502.59999999999,109376.16063613241,6
2022-04-01,sector 80,130,14258,38418,54775.9,110,421.35,1342.0,141870.0,4.91,11020.0,29655.5436,55903.39857,4,2022,0,0,1.2954744825517208,1580.0,12175.0,4.48,152495.35285714286,124315.91444339868,7
2023-06-01,sector 80,88,9731,38761,37716.75,111,428.6,912.0,107046.0,8.34,15343.0,29174.74805,47667.0,6,2023,0,0,1.3285804536707901,1342.0,11020.0,4.91,140280.42124999998,120167.81987629543,8
2023-08-01,sector 80,60,6520,37502,24452.54,109,407.54,1101.0,128433.0,11.3,13719.0,26638.83495,37394.48714,8,2023,0,0,1.4077942999530466,912.0,15343.0,8.34,128884.45777777776,117490.75992705158,9
2023-09-01,sector 80,80,9022,39273,35431.93,113,442.9,1039.0,121118.0,12.06,17863.0,28104.15356,62083.66143,9,2023,0,0,1.3974091024003072,1101.0,13719.0,11.3,118441.26599999999,115589.3364226027,10
2019-07-01,sector 81,5,2211,73041,16146.31,442,3229.26,132.0,34038.0,23.27,8807.2,42099.42639,10693.50636,7,2019,0,0,1.7349642563621637,,,,,,0
2020-04-01,sector 81,7,1503,68693,10325.64,215,1475.09,121.0,30465.0,31.75,12408.0,45005.4407,6779.678182,4,2020,0,0,1.5263265714449499,132.0,8807.2,23.27,16146.31,,1
2020-05-01,sector 81,1,163,60693,989.24,163,989.24,120.0,30302.0,37.58,8500.0,41605.48213,7892.379091,5,2020,0,0,1.458774106026686,121.0,12408.0,31.75,13235.974999999999,4115.835228049101,2
2020-07-01,sector 81,5,1513,79029,11954.8,303,2390.96,114.0,28796.0,33.16,5481.0,43812.94964,11238.22545,7,2020,0,0,1.8037817734108623,120.0,8500.0,37.58,9153.73,7646.190066451395,3
2020-07-01,sector 82,9,956,76699,7332.77,106,814.75,87.0,11847.0,18.06,1852.0,33490.05425,15683.534,7,2020,0,0,2.2902023217833394,,,,,,0
2021-08-01,sector 82,5,765,77104,5897.67,153,1179.53,16.0,2503.0,6.83,6587.0,50864.86486,16774.847,8,2021,0,0,1.5158597238431746,87.0,1852.0,18.06,7332.77,,1
2023-04-01,sector 82,1,41,58449,238.41,41,238.41,4.0,592.0,4.27,8237.0,42723.02905,10748.517,4,2023,0,0,1.3680911981122743,16.0,6587.0,6.83,6615.22,1014.7689416808146,2
2023-12-01,sector 82,1,116,79464,923.38,116,923.38,3.0,477.0,4.11,11573.5,38565.47817,11743.14,12,2023,1,0,2.0604956497548335,4.0,8237.0,4.27,4489.616666666667,3750.926098250049,3
2024-05-01,sector 82,1,35,58496,204.44,35,204.44,2.0,166.0,1.08,9811.5,40277.0936,13692.62,5,2024,0,0,1.452339152892601,3.0,11573.5,4.11,3598.0575,3543.8879854887723,4
2019-06-01,sector 83,81,8694,43202,37558.35,107,463.68,432.0,48083.0,17.79,30473.0,28426.30597,6289.622727,6,2019,0,0,1.5197894529663363,,,,,,0
2019-09-01,sector 83,94,10133,41252,41800.24,108,444.68,368.0,43245.0,7.08,14912.0,23173.27117,11134.71364,9,2019,0,0,1.7801543725688858,432.0,30473.0,17.79,37558.35,,1
2019-11-01,sector 83,77,8239,39939,32906.92,107,427.36,452.0,52880.0,7.05,19179.0,26016.00651,8094.616364,11,2019,0,0,1.53517028006002,368.0,14912.0,7.08,39679.295,2999.469184047404,2
2020-02-01,sector 83,9,1015,49589,5031.62,113,559.07,707.0,78606.0,10.57,1211.0,22593.28358,2154.790909,2,2020,0,1,2.1948558218380048,452.0,19179.0,7.05,37421.83666666666,4448.231342144125,3
2021-05-01,sector 83,176,20998,44006,92402.72,119,525.02,27.0,5701.0,0.29,26449.0,30062.51421,22736.27636,5,2021,0,0,1.4638163558975328,707.0,1211.0,10.57,29324.282499999998,16597.37053403013,4
2021-06-01,sector 83,80,9133,45433,41493.77,114,518.67,39.0,6903.0,0.41,17878.0,30168.74789,16182.40909,6,2021,0,0,1.5059624007484786,27.0,26449.0,0.29,41939.969999999994,31660.423038411853,5
2022-03-01,sector 83,88,9886,45819,45297.73,112,514.75,1098.0,121220.0,7.64,20175.0,28588.6354,25889.56273,3,2022,0,0,1.6026997916801584,39.0,17878.0,0.41,41865.60333333333,28318.52912818084,6
2022-08-01,sector 83,110,12162,44193,53746.21,111,488.6,1615.0,180031.0,10.72,16539.0,28051.22117,25114.46909,8,2022,0,0,1.5754394338904283,1098.0,20175.0,7.64,42355.90714285714,25883.689100135187,7
2023-11-01,sector 83,132,13606,39567,53834.58,103,407.84,1941.0,199300.0,12.86,33800.0,29155.52489,25168.40273,11,2023,0,0,1.3571012749480977,1615.0,16539.0,10.72,43779.695,24299.65841286957,8
2019-02-01,sector 84,1,110,66488,729.64,110,729.64,108.0,17555.0,75.29,13419.5,33004.18101,3978.267857,2,2019,0,1,2.014532642996191,,,,,,0
2020-10-01,sector 84,20,2945,101443,29870.2,147,1493.51,192.0,32336.0,9.94,52970.0,42200.44614,11895.59286,10,2020,0,0,2.40383714578426,108.0,13419.5,75.29,729.64,,1
2020-11-01,sector 84,10,1687,100592,16968.28,169,1696.83,186.0,31339.0,9.99,81256.0,51275.32025,15251.46571,11,2020,0,0,1.9618014965006485,192.0,52970.0,9.94,15299.92,20605.48758357346,2
2021-08-01,sector 84,6,803,85999,6903.12,134,1150.52,117.0,17414.0,9.53,52021.0,52840.02031,9236.735,8,2021,0,0,1.6275353320355301,186.0,81256.0,9.99,15856.039999999999,14602.084359487862,3
2021-10-01,sector 84,7,1098,120518,13233.21,157,1890.46,114.0,16865.0,14.12,39675.0,51917.03742,23001.145,10,2021,0,0,2.3213574192423554,117.0,52021.0,9.53,13617.81,12735.2243492606,4
2021-12-01,sector 84,21,2285,93883,21453.47,109,1021.59,92.0,13492.0,9.68,45551.0,53983.17137,20006.86214,12,2021,1,0,1.7391160544556945,114.0,39675.0,14.12,13540.89,11030.368890091573,5
2023-02-01,sector 84,3,408,130653,5329.61,136,1776.54,52.0,7026.0,9.94,110119.0,58174.75831,11602.16714,2,2023,0,1,2.2458709549557563,92.0,45551.0,9.68,14859.653333333334,10381.235507263415,6
2023-05-01,sector 84,4,503,103988,5235.69,126,1308.92,49.0,6552.0,15.17,87199.0,63611.75956,21023.04714,5,2023,0,0,1.634729187170436,52.0,110119.0,9.94,13498.218571428572,10138.190559669954,7
2023-07-01,sector 84,1,165,79180,1303.38,165,1303.38,48.0,6387.0,18.85,83493.0,64623.06502,22205.97143,7,2023,0,0,1.225259123433635,49.0,87199.0,15.17,12465.4025,9830.224187528918,8
2024-03-01,sector 84,9,1098,83717,9190.91,122,1021.21,137.0,19214.0,30.49,88606.8,53626.33904,18910.935,3,2024,0,0,1.5611171953684049,48.0,83493.0,18.85,11225.177777777777,9919.554444855094,9
2020-03-01,sector 85,590,62525,21481,134310.96,106,227.65,8610.0,940651.0,19.61,70265.0,17575.91675,1423.4475,3,2020,0,0,1.2221837589211384,,,,,,0
2020-07-01,sector 85,886,98986,22022,217989.94,112,246.04,8583.0,925496.0,14.22,194768.0,19291.79172,7374.28,7,2020,0,0,1.1415217580422852,8610.0,70265.0,19.61,134310.96,,1
2021-05-01,sector 85,973,105860,24021,253610.05,109,261.45,9347.0,1002619.0,9.82,121988.0,16586.85159,8226.43,5,2021,0,0,1.4481952689853423,8583.0,194768.0,14.22,176150.45,59169.97420077348,2
2022-01-01,sector 85,593,61628,21811,134195.02,104,226.68,9685.0,1007751.0,13.13,93793.0,17910.02311,9921.9375,1,2022,0,0,1.2178097072260003,9347.0,121988.0,9.82,201970.31666666665,61241.648144979175,3
2022-12-01,sector 85,617,65315,23151,151212.54,106,245.08,11439.0,1173934.0,26.83,103158.1,16621.51362,6585.9525,12,2022,1,0,1.3928334403999965,9685.0,93793.0,13.13,185026.4925,60404.73784872031,4
2023-04-01,sector 85,774,80304,21367,171589.05,104,221.69,10335.0,1066235.0,15.45,137987.0,15856.74722,10823.3675,4,2023,0,0,1.3475020887669797,11439.0,103158.1,26.83,178263.702,54453.88822355957,5
2024-02-01,sector 85,265,28819,21139,60920.38,109,229.89,10223.0,1050065.0,20.33,57312.0,15072.18935,2808.065,2,2024,0,1,1.4025168811988153,10335.0,137987.0,15.45,177151.26,48781.204550024384,6
2024-05-01,sector 85,497,52192,21671,113103.5,105,227.57,11084.0,1146614.0,23.92,97732.8,16243.31871,5858.6925,5,2024,0,0,1.3341485435890952,10223.0,57312.0,20.33,160546.84857142856,62553.57930087625,7
2024-06-01,sector 85,607,67978,21293,144743.97,112,238.46,11110.0,1150447.0,24.0,111818.5,14598.66832,4722.48,6,2024,0,0,1.4585576939801315,11084.0,97732.8,23.92,154616.43,60293.584245657505,8
2019-05-01,sector 86,417,46615,48018,223836.2,112,536.78,4989.0,585655.0,14.82,,,,5,2019,0,0,,,,,,,0
2019-07-01,sector 86,342,36809,47107,173393.98,108,507.0,4163.0,487000.0,11.18,,,,7,2019,0,0,,4989.0,,14.82,223836.2,,1
2021-11-01,sector 86,133,13608,54703,74437.6,102,559.68,943.0,109851.0,5.54,,,,11,2021,0,0,,4163.0,,11.18,198615.09000000003,35668.0358201037,2
2022-03-01,sector 86,96,10709,58106,62226.72,112,648.2,447.0,51847.0,3.43,,,,3,2022,0,0,,943.0,,5.54,157222.59333333335,76000.7942756662,3
2022-04-01,sector 86,89,10813,57012,61647.81,122,692.67,345.0,40114.0,2.79,,,,4,2022,0,0,,447.0,,3.43,133473.625,78146.02447520134,4
2022-10-01,sector 86,36,4466,60861,27181.17,124,755.03,1519.0,168430.0,25.05,,,,10,2022,0,0,,345.0,,2.79,119108.46200000001,74912.55165886368,5
2023-08-01,sector 86,42,5437,62534,34000.48,129,809.54,2986.0,244402.0,33.52,,,,8,2023,0,0,,1519.0,,25.05,103787.24666666666,76798.11294931502,6
2024-01-01,sector 86,16,1843,57758,10644.56,115,665.29,1637.0,190077.0,33.11,,,,1,2024,0,0,,2986.0,,33.52,93817.70857142858,74904.60793106533,7
2020-10-01,sector 87,2,191,29041,554.08,95,277.04,17.0,1479.0,7.75,9699.0,24211.18323,8669.1875,10,2020,0,0,1.1994870190406635,,,,,,0
2020-02-01,sector 88,5,596,47654,2841.2,119,568.24,202.0,25216.0,15.46,,,,2,2020,0,1,,,,,,,0
2021-03-01,sector 88,83,9462,41296,38742.62,114,472.47,517.0,60090.0,6.56,,,,3,2021,0,0,,202.0,,15.46,2841.2,,1
2021-12-01,sector 88,20,2431,46731,10934.98,123,575.53,138.0,17741.0,3.9,,,,12,2021,1,0,,517.0,,6.56,20791.91,25386.137536226342,2
2022-03-01,sector 88,10,1276,54296,6458.93,132,717.66,107.0,13587.0,6.4,,,,3,2022,0,0,,138.0,,3.9,17506.266666666666,18831.20670179512,3
2022-11-01,sector 88,3,379,54121,2048.97,126,682.99,56.0,7043.0,8.86,,,,11,2022,0,0,,107.0,,6.4,14744.432499999999,16337.70105473304,4
2023-01-01,sector 88,2,181,35008,632.42,90,316.21,407.0,42202.0,69.43,,,,1,2023,0,0,,56.0,,8.86,12205.34,15245.501317869153,5
2023-07-01,sector 88,16,1565,33255,5204.7,98,325.29,611.0,62834.0,24.47,,,,7,2023,0,0,,407.0,,69.43,10276.52,14431.296819791356,6
2023-11-01,sector 88,15,1440,31257,4502.26,96,300.15,542.0,56127.0,29.71,,,,11,2023,0,0,,611.0,,24.47,9551.974285714285,13312.652078457619,7
2024-06-01,sector 88,12,1231,38194,4703.33,103,391.94,603.0,60538.0,65.28,,,,6,2024,0,0,,542.0,,29.71,8920.76,12453.75671803378,8
2024-07-01,sector 88,10,1114,33891,3774.91,111,377.49,596.0,59755.0,63.9,,,,7,2024,0,0,,603.0,,65.28,8452.156666666668,11733.940135311543,9
2019-03-01,sector 89,38,4936,51149,25247.78,130,664.42,57.0,10080.0,2.61,,,,3,2019,0,0,,,,,,,0
2020-06-01,sector 89,31,6855,92108,63138.71,221,2036.73,7.0,1262.0,0.56,,,,6,2020,0,0,,57.0,,2.61,25247.78,,1
2020-08-01,sector 89,2,449,92972,4170.52,224,2085.26,2.0,210.0,0.1,,,,8,2020,0,0,,7.0,,0.56,44193.244999999995,26792.933548464793,2
2022-09-01,sector 89,9,2056,91331,18779.2,228,2086.58,103.0,27210.0,10.68,,,,9,2022,0,0,,2.0,,0.1,30852.336666666666,29880.932876023686,3
2022-10-01,sector 89,8,2574,91664,23593.39,322,2949.17,64.0,15047.0,4.86,,,,10,2022,0,0,,103.0,,10.68,27834.052499999998,25133.382653434423,4
2024-01-01,sector 89,4,876,89912,7871.97,219,1967.99,4.0,962.0,1.17,,,,1,2024,0,0,,64.0,,4.86,26985.920000000002,21848.611772621847,5
2019-04-01,sector 9,20,3244,84461,27396.81,162,1369.84,90.0,14214.0,8.81,8745.5,38256.7804,11839.17727,4,2019,0,0,2.2077393632423914,,,,,,0
2020-01-01,sector 9,1,83,50044,413.01,83,413.01,73.0,10736.0,8.47,19028.0,33767.5244,11091.19273,1,2020,0,0,1.4820156611776965,90.0,8745.5,8.81,27396.81,,1
2020-05-01,sector 9,3,907,89440,8108.57,302,2702.86,73.0,10900.0,11.64,20398.0,35848.85764,17063.18727,5,2020,0,0,2.4949191100640045,73.0,19028.0,8.47,13904.91,19080.427962181562,2
2021-01-01,sector 9,8,2158,90307,19492.07,270,2436.51,65.0,9104.0,6.1,58128.0,38360.72065,23915.74273,1,2021,0,0,2.3541528540079706,73.0,20398.0,11.64,11972.796666666667,13900.739239642378,3
2021-06-01,sector 9,5,1527,81188,12397.37,305,2479.47,66.0,9788.0,7.12,26422.0,38028.20956,15594.46455,6,2021,0,0,2.1349414274133394,65.0,58128.0,6.1,13852.615,11956.388897615925,4
2023-12-01,sector 9,12,1359,79260,10768.87,113,897.41,166.0,20956.0,9.62,46335.7,33009.68868,24655.92091,12,2023,1,0,2.4011132237070223,66.0,26422.0,7.12,13561.566,10374.96863635163,5
2024-06-01,sector 9,13,1152,73841,8505.78,89,654.29,189.0,21283.0,9.07,51724.0,31114.05197,39603.60273,6,2024,0,0,2.3732363779297243,166.0,46335.7,9.62,13096.116666666667,9349.42981446605,6
2023-05-01,sector 90,7,490,35822,1754.17,70,250.6,150.0,18499.0,10.9,23225.0,20729.20386,14933.61143,5,2023,0,0,1.728093381778339,,,,,,0
2023-06-01,sector 90,3,259,36052,934.47,86,311.49,46.0,4932.0,12.31,22318.0,22787.42087,20212.86286,6,2023,0,0,1.5821009409389997,150.0,23225.0,10.9,1754.17,,1
2023-10-01,sector 90,3,324,25506,826.53,108,275.51,46.0,4924.0,19.9,36669.0,22119.07347,31176.86,10,2023,0,0,1.1531224413442849,46.0,22318.0,12.31,1344.3200000000002,579.6154285386132,2
2024-04-01,sector 90,29,2907,33091,9620.56,100,331.74,194.0,31888.0,16.2,21586.8,20953.98952,15906.99143,4,2024,0,0,1.579221940929939,46.0,36669.0,19.9,1171.7233333333334,507.29266753357814,3
2019-02-01,sector 91,6,1242,33695,4185.14,207,697.52,524.0,116672.0,36.31,9126.2,24149.77507,4116.226667,2,2019,0,1,1.395251090427651,,,,,,0
2019-03-01,sector 91,25,2501,37609,9404.65,100,376.19,513.0,115434.0,45.5,12297.0,32809.4984,5344.586667,3,2019,0,0,1.1462839066140678,524.0,9126.2,36.31,4185.14,,1
2020-01-01,sector 91,16,2488,38523,9583.45,155,598.97,418.0,99183.0,46.48,10262.0,25655.0,4904.241667,1,2020,0,0,1.5015786396413955,513.0,12297.0,45.5,6794.895,3690.750915470996,2
2020-06-01,sector 91,20,3272,41521,13586.16,164,679.31,376.0,90796.0,34.5,33622.0,25710.78994,7055.611667,6,2020,0,0,1.6149250994191742,418.0,10262.0,46.48,7724.413333333333,3066.4041084034134,3
2020-12-01,sector 91,39,6547,34575,22638.07,168,580.46,434.0,108733.0,23.91,35028.0,27199.87576,27448.88833,12,2020,1,0,1.2711455120264123,376.0,33622.0,34.5,9189.85,3854.682165894701,4
2022-01-01,sector 91,33,3661,43014,15745.97,111,477.15,1006.0,134691.0,23.46,11717.0,28425.52159,13366.44667,1,2022,0,0,1.5132176155083175,434.0,35028.0,23.91,11879.494,6878.579445185611,5
2022-04-01,sector 91,64,7277,42093,30631.12,114,478.61,1159.0,171243.0,23.41,14287.0,30294.74131,21792.935,4,2022,0,0,1.3894490654094316,1006.0,11717.0,23.46,12523.906666666668,6351.65256108571,6
2023-03-01,sector 91,62,7004,38430,26915.27,113,434.12,1263.0,186519.0,42.08,21891.8,29947.74282,13408.64,3,2023,0,0,1.2832352752253267,1159.0,14287.0,23.41,15110.651428571427,8969.855877139142,7
2023-04-01,sector 91,37,4043,38906,15730.86,109,425.16,1227.0,182578.0,42.07,16806.0,31278.6153,9927.53,4,2023,0,0,1.243853016728653,1263.0,21891.8,42.08,16586.22875,9294.239989713195,8
2023-05-01,sector 91,50,5573,40254,22433.1,111,448.66,1181.0,177376.0,35.94,22071.0,37256.921,11005.00833,5,2023,0,0,1.0804435503406198,1227.0,16806.0,42.07,16491.187777777777,8698.63954539412,9
2023-09-01,sector 91,59,6519,39456,25720.78,110,435.95,1337.0,192457.0,41.36,16720.4,31073.03475,12586.48167,9,2023,0,0,1.2697826368568652,1181.0,22071.0,35.94,17085.379,8413.655093533565,10
2024-05-01,sector 91,40,4640,42209,19585.34,116,489.63,2108.0,337904.0,78.02,17355.3,26815.97651,18160.57833,5,2024,0,0,1.5740243501578157,1337.0,16720.4,41.36,17870.415454545455,8395.816661544442,11
2019-06-01,sector 92,189,21019,21086,44320.59,111,234.5,2491.0,314098.0,20.72,18124.6,18700.5778,67728.61667,6,2019,0,0,1.1275587431314555,,,,,,0
2020-08-01,sector 92,237,27188,20682,56228.59,115,237.25,2759.0,371662.0,10.57,46024.0284,19462.946,67895.83833,8,2020,0,0,1.0626346083475748,2491.0,18124.6,20.72,44320.59,,1
2021-01-01,sector 92,307,38888,20719,80574.6,127,262.46,2830.0,354207.0,11.23,43506.611,23332.94594,92874.80333,1,2021,0,0,0.8879718854737979,2759.0,46024.0284,10.57,50274.59,8420.227550369407,2
2023-05-01,sector 92,217,25468,19123,48703.85,117,224.44,5266.0,608422.0,18.61,28180.3428,16107.65522,26960.07667,5,2023,0,0,1.1871994861335256,2830.0,43506.611,11.23,60374.59333333333,18479.186075150432,3
2023-10-01,sector 92,150,15173,17287,26228.17,101,174.85,5283.0,600084.0,34.17,21007.3428,14904.10983,16896.74167,10,2023,0,0,1.1598814150714025,5266.0,28180.3428,18.61,57456.9075,16177.302241767378,4
2019-02-01,sector 93,34,4106,30039,12333.61,121,362.75,2438.0,291029.0,47.23,0.0,12717.71743,29014.64667,2,2019,0,1,2.3619804548527386,,,,,,0
2019-03-01,sector 93,79,8565,30717,26310.37,108,333.04,2303.0,280106.0,45.28,0.0,12717.71743,90668.03333,3,2019,0,0,2.415291908243003,2438.0,0.0,47.23,12333.61,,1
2019-04-01,sector 93,104,11663,29842,34804.16,112,334.66,2203.0,269124.0,36.74,290.0,16666.66667,86079.3,4,2019,0,0,1.7905199996418961,2303.0,0.0,45.28,19321.989999999998,9883.06177501689,2
2019-10-01,sector 93,125,15209,29800,45322.08,122,362.58,2257.0,284427.0,12.52,0.0,12717.71743,29238.12,10,2019,0,0,2.343187774380359,2203.0,290.0,36.74,24482.713333333333,11346.217475177946,3
2020-01-01,sector 93,98,10889,31021,33778.82,111,344.68,2248.0,279779.0,14.84,1312.0,16420.52566,41427.83333,1,2020,0,0,1.889159984419159,2257.0,0.0,12.52,29692.555,13942.533297897005,4
2020-03-01,sector 93,119,13937,31099,43343.26,117,364.23,2179.0,271357.0,21.08,260.0,22807.01754,32501.30333,3,2020,0,0,1.3635715386922966,2248.0,1312.0,14.84,30509.808,12212.091892966988,5
2021-06-01,sector 93,72,8477,31384,26604.68,118,369.51,1829.0,216345.0,10.33,6306.0,20218.0186,57342.25333,6,2021,0,0,1.5522787183507687,2179.0,260.0,21.08,32648.716666666664,12114.360586835224,6
2022-04-01,sector 93,32,3801,27710,10532.26,119,329.13,1694.0,197969.0,44.33,6351.0,19890.38522,30758.88667,4,2022,0,0,1.3931354115825414,1829.0,6306.0,10.33,31785.282857142858,11292.330847108455,7
2022-05-01,sector 93,45,5587,29711,16600.06,124,368.89,1767.0,205082.0,47.93,5526.0,20884.35374,50041.67667,5,2022,0,0,1.4226439740433166,1694.0,6351.0,44.33,29128.655,12874.837162680655,8
2023-04-01,sector 93,61,6923,29428,20372.24,113,333.97,2143.0,240944.0,12.06,7010.0,24064.53828,47161.53,4,2023,0,0,1.2228782309302633,1767.0,5526.0,47.93,27736.588888888888,12746.83825460989,9
2023-05-01,sector 93,56,6131,30251,18546.59,109,331.19,2088.0,234935.0,11.54,6677.0,19973.07807,49785.91,5,2023,0,0,1.514588782659277,2143.0,7010.0,12.06,27000.154,12241.393144278236,10
2023-11-01,sector 93,54,5994,29899,17920.84,111,331.87,1662.0,186906.0,26.69,13025.0,20316.64327,40007.33,11,2023,0,0,1.471650587287198,2088.0,6677.0,11.54,26231.648181818182,11889.623569309348,11
2024-03-01,sector 93,36,4464,29832,13316.18,124,369.89,1448.0,162244.0,23.93,10824.0,18486.76345,32368.5,3,2024,0,0,1.6136951219549467,1662.0,13025.0,26.69,25539.080833333337,11587.396069740806,12
2019-07-01,sector 94,648,64550,24356,157218.79,100,242.62,2304.0,272648.0,5.91,0.0,9876.501456,8320.128,7,2019,0,0,2.4660554254465956,,,,,,0
2019-08-01,sector 94,381,39196,24549,96221.84,103,252.55,2553.0,293076.0,5.91,0.0,9876.501456,7283.076,8,2019,0,0,2.4855967580591423,2304.0,0.0,5.91,157218.79,,1
2019-09-01,sector 94,359,36423,24436,89003.22,101,247.92,2558.0,292973.0,6.13,0.0,9876.501456,7502.916,9,2019,0,0,2.4741554596901385,2553.0,0.0,5.91,126720.315,43131.356976696785,2
2019-12-01,sector 94,717,65906,22741,149875.97,92,209.03,2907.0,314793.0,6.6,146.0,10138.88889,5964.666,12,2019,1,0,2.2429479449596768,2558.0,0.0,6.13,114147.95,37474.65893647733,3
