month,sector,num_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,is_december,is_february,year,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,month_historical_mean,sector_month_avg,months_since_start
2020-11-01,sector 29,2,862.71,122,57.0,7.76,103809.0,0,0,2020,59.0,62579.0,7.4,1609.320625,1564.6801643806473,24230.271546391752,1818.32,16
2020-12-01,sector 29,145,78144.54,110,882.0,30.47,74794.0,1,0,2020,57.0,103809.0,7.76,1565.4023529411766,1525.7784453539173,37670.18255102041,608.08,17
2021-01-01,sector 29,43,21003.14,102,948.0,26.6,73895.0,0,0,2021,882.0,74794.0,30.47,5819.7988888888885,18110.468702585476,18368.21155172414,4540.13,18
2021-02-01,sector 29,25,12924.37,106,928.0,23.26,54105.0,0,1,2021,948.0,73895.0,26.6,6618.922105263157,17941.594735228024,18688.660526315787,375.6,19
2021-03-01,sector 29,60,32416.0,106,887.0,17.82,72221.0,0,0,2021,928.0,54105.0,23.26,6934.1945,17519.89174604938,25589.536386554624,637.5250000000001,20
2021-04-01,sector 29,77,42723.68,106,840.0,13.35,79893.0,0,0,2021,887.0,72221.0,17.82,8147.613809523808,17958.82488607912,24382.29577586207,2833.89,21
2021-05-01,sector 29,82,45106.75,103,702.0,9.07,52154.0,0,0,2021,840.0,79893.0,13.35,9719.253181818181,19013.21729747528,25820.194173913045,,22
2021-06-01,sector 29,64,37597.82,113,663.0,10.53,47890.0,0,0,2021,702.0,52154.0,9.07,11257.84,19987.92734143788,30807.231848739495,3495.41,23
2021-07-01,sector 29,44,24486.94,106,600.0,9.34,52433.0,0,0,2021,663.0,47890.0,10.53,12355.339166666667,20274.492120637893,21636.157672413792,566.38,24
2021-08-01,sector 29,49,26394.24,104,558.0,8.1,46528.0,0,0,2021,600.0,52433.0,9.34,12840.603200000001,19995.36864759119,22230.986082474225,286.92,25
2021-09-01,sector 29,85,47196.7,106,448.0,5.97,40260.0,0,0,2021,558.0,46528.0,8.1,13361.896923076923,19770.877634734734,23255.244795918366,1074.065,26
2021-10-01,sector 29,47,25476.91,104,794.0,11.27,29982.0,0,0,2021,448.0,40260.0,5.97,14615.037777777778,20451.24049876744,24116.72591836735,1869.715,27
2021-11-01,sector 29,62,30896.37,99,1467.0,24.5,36822.0,0,0,2021,794.0,29982.0,11.27,15002.961785714286,20173.645141128516,23991.827040816326,1340.5149999999999,28
2021-12-01,sector 29,153,71177.66,97,1383.0,19.24,32966.0,1,0,2021,1467.0,36822.0,24.5,15551.010344827586,20028.76586558826,38079.014444444445,39376.31,29
2022-01-01,sector 29,45,21057.44,96,1314.0,18.5,39482.0,0,0,2022,1383.0,32966.0,19.24,17405.232,22146.394547555185,18390.73230769231,12771.635,30
2022-02-01,sector 29,39,18323.78,99,1280.0,18.57,23934.0,0,1,2022,1314.0,39482.0,18.5,17523.045161290323,21784.03796156609,18638.536260869565,6649.985000000001,31
2022-03-01,sector 29,82,39893.08,105,1264.0,18.67,42308.0,0,0,2022,1280.0,23934.0,18.57,17548.068124999998,21430.269846758652,25646.423583333333,11230.35,32
2022-04-01,sector 29,97,50384.04,104,1523.0,20.06,35030.0,0,0,2022,1264.0,42308.0,18.67,18225.189696969697,21448.42629933713,24539.059743589747,22778.785,33
2022-05-01,sector 29,107,52806.57,102,1413.0,16.94,33932.0,0,0,2022,1523.0,35030.0,20.06,19171.03823529412,21829.15339648396,25986.457586206896,45106.75,34
2022-06-01,sector 29,119,57726.23,103,1505.0,18.78,38882.0,0,0,2022,1413.0,33932.0,16.94,20132.053428571428,22244.57547508737,30863.820083333336,14862.88,35
2022-07-01,sector 29,81,41788.27,105,1942.0,20.68,36294.0,0,0,2022,1505.0,38882.0,18.78,21176.33611111111,22802.24416198612,21660.523333333334,8539.9,36
2022-08-01,sector 29,88,40738.92,100,1841.0,17.9,46921.0,0,0,2022,1942.0,36294.0,20.68,21733.415405405405,22737.23768760432,22273.468265306125,13340.58,37
2022-09-01,sector 29,105,49830.04,104,1815.0,17.28,33245.0,0,0,2022,1841.0,46921.0,17.9,22233.560263157895,22638.794075034533,23497.077676767676,16448.276666666665,38
2022-10-01,sector 29,84,40138.2,108,1973.0,19.21,27101.0,0,0,2022,1815.0,33245.0,17.28,22941.162307692306,22771.804625191242,24130.46515151515,9738.78,39
2022-11-01,sector 29,42,23010.36,110,1926.0,20.87,24779.0,0,0,2022,1973.0,27101.0,19.21,23371.08825,22641.82532988699,24061.5698989899,11192.466666666667,40
2022-12-01,sector 29,94,44186.98,105,1836.0,20.75,24949.0,1,0,2022,1926.0,24779.0,20.87,23362.29,22357.08213720453,38410.00090000001,49976.76,41
2023-01-01,sector 29,34,16185.63,107,1800.0,22.43,20928.0,0,0,2023,1836.0,24949.0,20.75,23858.11595238095,22315.3163847615,18413.33152542373,15533.57,42
2023-02-01,sector 29,46,20956.06,103,1770.0,24.14,44097.0,0,1,2023,1800.0,20928.0,22.43,23679.68604651163,22079.08145905543,18635.822844827588,10541.25,43
2023-03-01,sector 29,95,40727.06,106,1664.0,23.04,65848.1,0,0,2023,1770.0,44097.0,24.14,23617.785454545457,21824.70050619097,25764.164545454547,18396.0325,44
2023-04-01,sector 29,72,29520.41,101,1665.0,24.0,53496.0,0,0,2023,1664.0,65848.1,23.04,23997.991555555556,21725.496630403573,24758.085,31980.536666666667,45
2023-05-01,sector 29,89,38499.9,107,1739.0,22.31,45389.0,0,0,2023,1665.0,53496.0,24.0,24118.044130434784,21498.171030102647,26215.689316239317,48956.66,46
2023-06-01,sector 29,68,29771.91,105,1759.0,24.38,48811.0,0,0,2023,1739.0,45389.0,22.31,24424.041063829787,21366.444673955793,31085.82347107438,25578.7175,47
2023-07-01,sector 29,40,16186.61,101,1721.0,23.6,42543.0,0,0,2023,1759.0,48811.0,24.38,24535.455,21152.009080810283,21831.09745762712,16851.9925,48
2023-08-01,sector 29,53,23081.63,99,1776.0,24.63,37709.0,0,0,2023,1721.0,42543.0,23.6,24365.070408163265,20964.470261987495,22459.98797979798,22473.36,49
2023-09-01,sector 29,67,31923.96,110,1796.0,26.36,40442.6,0,0,2023,1776.0,37709.0,24.63,24339.4016,20750.238216705904,23760.4073,24793.7175,50
2023-10-01,sector 29,65,29439.32,111,1734.0,25.39,48492.0,0,0,2023,1796.0,40442.6,26.36,24488.11843137255,20569.124673200105,24290.5425,17338.635,51
2023-11-01,sector 29,71,33069.22,111,1711.0,26.21,45010.3,0,0,2023,1734.0,48492.0,25.39,24583.333846153848,20378.03866783881,24051.0578,14146.939999999999,52
2023-12-01,sector 29,65,33172.01,112,1641.0,24.92,46180.5,1,0,2023,1711.0,45010.3,26.21,24743.444905660377,20214.778979050927,38467.19871287129,48529.315,53
2024-01-01,sector 29,19,10530.1,121,1622.0,25.71,35171.0,0,0,2024,1641.0,46180.5,24.92,24899.529444444444,20055.989637404975,18394.611344537814,15696.585,54
2024-02-01,sector 29,10,5187.78,130,1613.0,28.56,22323.0,0,1,2024,1622.0,35171.0,25.71,24638.26709090909,19963.66629719691,18655.65393162393,13144.9525,55
2024-03-01,sector 29,47,21281.94,112,1571.0,29.62,36082.7,0,0,2024,1613.0,22323.0,28.56,24290.936964285713,19951.375526662352,25886.8112295082,22862.238,56
2024-04-01,sector 29,57,26685.47,112,1533.0,29.79,35555.0,0,0,2024,1571.0,36082.7,29.62,24238.147543859646,19776.452184736674,24798.104537815125,31365.505,57
2024-05-01,sector 29,66,29620.11,108,1484.0,29.47,32148.6,0,0,2024,1533.0,35555.0,29.79,24280.34275862069,19604.840763997843,26319.792796610167,45471.073333333334,58
2024-06-01,sector 29,93,44136.34,113,1425.0,25.48,39256.0,0,0,2024,1484.0,32148.6,29.47,24370.847288135592,19447.52771266727,31075.053688524593,26417.356,59
2024-07-01,sector 29,48,23959.58,115,1392.0,22.58,38156.0,0,0,2024,1425.0,39256.0,25.48,24700.27216666667,19450.123452588392,21783.664789915965,16718.915999999997,60
2022-02-01,sector 3,32,35326.43,145,232.0,6.66,,0,1,2022,,,,,,18541.519406779662,,0
2022-03-01,sector 3,17,17169.85,142,216.0,8.11,,0,0,2022,232.0,,6.66,35326.43,,25849.37325203252,,1
2022-04-01,sector 3,15,15392.42,144,194.0,8.27,,0,0,2022,216.0,,8.11,26248.14,12838.640841156046,24813.832583333333,,2
2022-05-01,sector 3,17,17170.08,141,178.0,7.99,,0,0,2022,194.0,,8.27,22629.566666666666,11031.66207922602,26347.52655462185,,3
2022-06-01,sector 3,15,14594.91,137,164.0,7.79,,0,0,2022,178.0,,7.99,21264.695,9411.865427181088,31181.24300813008,,4
2022-07-01,sector 3,11,11110.35,141,155.0,7.89,,0,0,2022,164.0,,7.79,19930.738,8679.551515128533,21801.797416666665,,5
2022-08-01,sector 3,3,2801.59,130,762.0,58.3,,0,0,2022,155.0,,7.89,18460.673333333332,8557.700178675732,22466.2044,,6
2022-09-01,sector 3,26,34497.84,164,737.0,48.04,,0,0,2022,762.0,,58.3,16223.66142857143,9800.922547958482,23841.234554455445,,7
2022-10-01,sector 3,21,24721.08,145,719.0,43.73,,0,0,2022,737.0,,48.04,18507.93375,11139.061892402324,24341.520495049503,,8
2022-11-01,sector 3,15,19006.4,149,705.0,43.36,,0,0,2022,719.0,,43.73,19198.283333333333,10623.469550354064,24140.346534653465,,9
2022-12-01,sector 3,28,37430.23,160,676.0,35.0,,1,0,2022,705.0,,43.36,19179.095,10016.086947121337,38415.28509803922,,10
2023-01-01,sector 3,7,7040.31,125,668.0,36.14,,0,0,2023,676.0,,35.0,20838.28909090909,10980.527004813981,18329.07375,,11
2023-02-01,sector 3,10,13339.64,159,659.0,32.99,,0,1,2023,668.0,,36.14,19688.4575,11201.617609557457,18682.569075630254,35326.43,12
2023-03-01,sector 3,23,30355.87,149,635.0,33.38,,0,0,2023,659.0,,32.99,19200.086923076924,10868.323681542295,25779.377096774195,17169.85,13
2023-04-01,sector 3,12,15842.61,140,961.0,55.92,,0,0,2023,635.0,,33.38,19996.928571428572,10859.26622838044,24735.969669421487,15392.42,14
2023-05-01,sector 3,39,46022.61,143,923.0,43.51,,0,0,2023,961.0,,55.92,19719.974,10519.082742868384,26271.047833333334,17170.08,15
2023-06-01,sector 3,23,31365.18,162,899.0,44.06,,0,0,2023,923.0,,43.51,21363.88875,12104.282420649246,31047.482258064516,14594.91,16
2023-07-01,sector 3,11,14374.48,150,888.0,41.55,,0,0,2023,899.0,,44.06,21952.2,11968.309060527828,21713.43834710744,11110.35,17
2023-08-01,sector 3,22,28798.89,151,866.0,36.82,,0,0,2023,888.0,,41.55,21531.215555555555,11747.53662900551,22271.505247524754,2801.59,18
2023-09-01,sector 3,21,25522.9,147,846.0,36.52,,0,0,2023,866.0,,36.82,21913.724736842105,11537.662063568343,23945.71107843137,34497.84,19
2023-10-01,sector 3,21,30398.52,180,824.0,31.79,,0,0,2023,846.0,,36.52,22094.1835,11258.896984518638,24345.241666666665,24721.08,20
2023-11-01,sector 3,13,19008.98,182,813.0,36.75,,0,0,2023,824.0,,31.79,22489.628095238095,11122.433556940954,24090.013725490197,19006.4,21
2023-12-01,sector 3,26,29254.3,141,785.0,35.6,,1,0,2023,813.0,,36.75,22331.416818181817,10879.720755244543,38405.72145631068,37430.23,22
2024-01-01,sector 3,8,10841.93,170,778.0,35.78,,0,0,2024,785.0,,35.6,22632.411739130435,10727.147712117925,18235.778181818183,7040.31,23
2024-02-01,sector 3,6,7759.01,161,771.0,40.88,,0,1,2024,778.0,,35.78,22141.141666666666,10763.869729329675,18638.044666666665,24333.035,24
2024-03-01,sector 3,15,15716.51,129,756.0,43.43,,0,0,2024,771.0,,40.88,21565.8564,10922.782743108888,25815.98904,23762.86,25
2024-04-01,sector 3,3,3248.82,135,755.0,57.07,,0,0,2024,756.0,,43.43,21340.88153846154,10763.403338882248,24663.073278688524,15617.515,26
2024-05-01,sector 3,1,1013.37,128,754.0,72.08,,0,0,2024,755.0,,57.07,20670.805185185185,11113.870256401153,26434.28388429752,31596.345,27
2024-06-01,sector 3,8,8205.64,129,744.0,103.14,,0,0,2024,754.0,,72.08,19968.753928571427,11521.453652121023,31050.02384,22980.045,28
2024-07-01,sector 3,8,9428.29,148,738.0,105.5,,0,0,2024,744.0,,103.14,19563.129310344826,11522.779590361411,21653.282950819674,12742.415,29
2019-01-01,sector 30,22,26737.4,241,428.0,33.75,3047.1,0,0,2019,,,,,,18175.172868852456,,0
2019-02-01,sector 30,11,21274.75,352,418.0,32.46,20458.3,0,1,2019,428.0,3047.1,33.75,26737.4,,18548.1352892562,,1
2019-03-01,sector 30,6,9051.05,291,413.0,35.59,17388.1,0,0,2019,418.0,20458.3,32.46,24006.075,3862.6768582486948,25735.834444444445,,2
2019-04-01,sector 30,12,10830.07,189,407.0,34.81,7377.8,0,0,2019,413.0,17388.1,35.59,19021.066666666666,9055.995831814043,24488.973658536583,,3
2019-05-01,sector 30,16,16165.35,196,396.0,32.77,12539.0,0,0,2019,407.0,7377.8,34.81,16973.3175,8452.64141766101,26225.91573770492,,4
2019-06-01,sector 30,9,11688.72,233,393.0,36.12,34419.1,0,0,2019,396.0,12539.0,32.77,16811.724,7329.114714471319,30868.719206349208,,5
2019-07-01,sector 30,99,44665.02,133,562.0,28.52,32091.86,0,0,2019,393.0,34419.1,36.12,15957.89,6880.910767888216,21553.892764227643,,6
2019-08-01,sector 30,71,24649.81,123,688.0,26.53,16092.0,0,0,2019,562.0,32091.86,28.52,20058.90857142857,12537.314335964498,22335.499215686275,,7
2019-09-01,sector 30,63,25772.97,127,635.0,21.2,19728.0,0,0,2019,688.0,16092.0,26.53,20632.77125,11720.234843385102,23961.02359223301,,8
2019-10-01,sector 30,63,24986.45,131,598.0,18.4,22830.0,0,0,2019,635.0,19728.0,21.2,21203.904444444444,11096.357727572267,24404.0113592233,,9
2019-11-01,sector 30,45,26392.17,156,558.0,16.18,31729.0,0,0,2019,598.0,22830.0,18.4,21582.159,10529.905161216315,24040.68330097087,,10
2019-12-01,sector 30,38,17414.08,137,530.0,14.74,31871.0,1,0,2019,558.0,31729.0,16.18,22019.432727272728,10094.270843997689,38317.72701923077,,11
2020-01-01,sector 30,21,12909.8,166,503.0,17.63,21334.0,0,0,2020,530.0,31871.0,14.74,21635.653333333332,9715.895471685311,18244.784471544717,26737.4,12
2020-02-01,sector 30,13,4903.53,127,493.0,21.08,1734.0,0,1,2020,503.0,21334.0,17.63,20964.433846153846,9611.921532568758,18570.484590163935,21274.75,13
2020-03-01,sector 30,26,13773.78,151,468.0,23.26,19312.0,0,0,2020,493.0,1734.0,21.08,19817.226428571426,10183.681784370377,25604.458188976376,9051.05,14
2020-04-01,sector 30,29,13970.07,142,434.0,26.13,28515.0,0,0,2020,468.0,19312.0,23.26,19414.33,9936.527967417564,24378.82120967742,10830.07,15
2020-05-01,sector 30,32,29933.33,198,404.0,25.64,43646.0,0,0,2020,434.0,28515.0,26.13,19074.06375,9695.606227135997,26144.122520325203,16165.35,16
2020-06-01,sector 30,24,14467.68,164,378.0,25.95,83310.0,0,0,2020,404.0,43646.0,25.64,19712.84411764706,9750.188072147672,30717.69559055118,11688.72,17
2020-07-01,sector 30,19,22574.68,251,388.0,26.06,91878.0,0,0,2020,378.0,83310.0,25.95,19421.446111111112,9539.521492899106,21740.272822580646,44665.02,18
2020-08-01,sector 30,31,28797.52,201,360.0,20.79,102589.0,0,0,2020,388.0,91878.0,26.06,19587.405789473687,9298.92935774288,22357.968252427185,24649.81,19
2020-09-01,sector 30,27,33236.79,243,346.0,18.33,84707.0,0,0,2020,360.0,102589.0,20.79,20047.9115,9282.259432259545,23978.446153846155,25772.97,20
2020-10-01,sector 30,15,22657.96,300,330.0,17.22,48863.0,0,0,2020,346.0,84707.0,18.33,20675.953333333335,9493.971276137996,24409.611730769233,24986.45,21
2020-11-01,sector 30,20,27321.48,267,343.0,18.79,81878.0,0,0,2020,330.0,48863.0,17.22,20766.044545454544,9274.79842134009,24063.293749999997,26392.17,22
2020-12-01,sector 30,17,24393.56,270,328.0,17.65,74759.0,1,0,2020,343.0,81878.0,18.79,21051.063478260872,9164.072416651,38118.64466666667,17414.08,23
2021-01-01,sector 30,14,23824.28,314,308.0,16.74,78557.0,0,0,2021,328.0,74759.0,17.65,21190.334166666667,8988.571688233955,18201.760403225806,19823.6,24
2021-02-01,sector 30,12,15656.39,252,300.0,18.13,55214.0,0,1,2021,308.0,78557.0,16.74,21295.692000000003,8815.071957308875,18459.37113821138,13089.14,25
2021-03-01,sector 30,20,42006.48,366,282.0,16.55,63121.0,0,0,2021,300.0,55214.0,18.13,21078.79576923077,8707.492016419043,25512.031015625,11412.415,26
2021-04-01,sector 30,17,28380.67,314,270.0,15.37,66494.0,0,0,2021,282.0,63121.0,16.55,21853.895185185185,9440.61879050446,24295.551199999998,12400.07,27
2021-05-01,sector 30,16,29403.28,329,100.0,3.78,56097.0,0,0,2021,270.0,66494.0,15.37,22086.994285714285,9345.893861661398,26174.68064516129,23049.34,28
2021-06-01,sector 30,32,50962.3,243,353.0,16.26,36086.0,0,0,2021,100.0,56097.0,3.78,22339.28,9277.501603858274,30590.74234375,13078.2,29
2021-07-01,sector 30,16,29831.59,287,324.0,14.93,47162.0,0,0,2021,353.0,36086.0,16.26,23293.380666666668,10507.77222973053,21746.94808,33619.85,30
2021-08-01,sector 30,23,51536.82,310,305.0,12.41,62123.0,0,0,2021,324.0,47162.0,14.93,23504.29064516129,10397.68283067849,22419.88701923077,26723.665,31
2021-09-01,sector 30,12,29806.0,341,284.0,12.34,33085.0,0,0,2021,305.0,62123.0,12.41,24380.3071875,11365.794736859401,24066.620857142858,29504.88,32
2021-10-01,sector 30,11,10769.69,204,277.0,13.32,27263.0,0,0,2021,284.0,33085.0,12.34,24544.72212121212,11226.595192310857,24392.929333333333,23822.205,33
2021-11-01,sector 30,21,28761.36,246,257.0,12.35,36698.0,0,0,2021,277.0,27263.0,13.32,24139.57411764706,11304.781303772397,24094.324095238095,26856.824999999997,34
2021-12-01,sector 30,25,30823.72,215,231.0,12.26,28729.0,1,0,2021,257.0,36698.0,12.35,24271.62514285714,11164.659637524683,37989.16273584906,20903.82,35
2022-01-01,sector 30,12,18628.38,271,219.0,12.13,39461.0,0,0,2022,231.0,28729.0,12.26,24453.627777777776,11058.060657184516,18246.74056,21157.16,36
2022-02-01,sector 30,12,18573.69,241,210.0,13.82,23774.0,0,1,2022,219.0,39461.0,12.13,24296.188648648647,10945.370764448056,18436.766451612904,13944.89,37
2022-03-01,sector 30,11,14043.37,243,196.0,13.77,38554.0,0,0,2022,210.0,23774.0,13.82,24145.59657894737,10836.283283778317,25639.894961240312,21610.43666666667,38
2022-04-01,sector 30,7,14423.15,283,324.0,21.44,38866.0,0,0,2022,196.0,38554.0,13.77,23886.56512820513,10814.4208028943,24327.972777777777,17726.936666666665,39
2022-05-01,sector 30,32,45742.35,182,293.0,19.22,39263.0,0,0,2022,324.0,38866.0,21.44,23649.979750000002,10779.23195223146,26200.50944,25167.319999999996,40
2022-06-01,sector 30,6,8628.32,214,299.0,23.83,43917.0,0,0,2022,293.0,39263.0,19.22,24188.81804878049,11188.890054180802,30748.661395348838,25706.233333333337,41
2022-07-01,sector 30,11,17676.27,248,349.0,29.04,35623.0,0,0,2022,299.0,43917.0,23.83,23818.329999999998,11309.411736386515,21811.111904761907,32357.096666666665,42
2022-08-01,sector 30,14,25284.44,276,305.0,24.61,48706.0,0,0,2022,349.0,35623.0,29.04,23675.491395348836,11213.153547881375,22697.19114285714,34994.71666666667,43
2022-09-01,sector 30,7,8553.99,199,428.0,38.07,33432.0,0,0,2022,305.0,48706.0,24.61,23712.05840909091,11084.655228169935,24120.765943396225,29605.253333333338,44
2022-10-01,sector 30,13,24906.63,201,610.0,53.71,40419.0,0,0,2022,428.0,33432.0,38.07,23375.212444444445,11188.522029900705,24264.40820754717,19471.366666666665,45
2022-11-01,sector 30,11,18999.13,217,655.0,70.87,22272.0,0,0,2022,610.0,40419.0,53.71,23408.50413043478,11065.810574974026,24138.352735849057,27491.67,46
2022-12-01,sector 30,10,20284.07,246,646.0,64.63,32483.6,1,0,2022,655.0,22272.0,70.87,23314.68765957447,10963.750819976713,37922.19598130841,24210.453333333335,47
2023-01-01,sector 30,10,22144.52,211,635.0,66.36,23618.0,0,0,2023,646.0,32483.6,64.63,23251.549791666665,10855.305174829433,18249.769444444446,20524.965,48
2023-02-01,sector 30,19,38136.17,220,623.0,63.97,46909.0,0,1,2023,635.0,23618.0,66.36,23228.957346938772,10742.798047866916,18437.86184,15102.09,49
2023-03-01,sector 30,16,26233.61,213,520.0,47.35,65873.0,0,0,2023,623.0,46909.0,63.97,23527.1016,10839.601020944763,25550.690923076923,19718.670000000002,50
2023-04-01,sector 30,12,25645.98,250,508.0,45.27,56819.0,0,0,2023,520.0,65873.0,47.35,23580.170392156862,10737.348016114214,24249.982047244095,16900.989999999998,51
2023-05-01,sector 30,2,3242.35,194,569.0,60.61,42580.0,0,0,2023,508.0,56819.0,45.27,23619.8975,10635.417727032538,26355.603412698412,30311.0775,52
2023-06-01,sector 30,10,29517.27,327,574.0,57.12,49703.0,0,0,2023,569.0,42580.0,60.61,23235.415471698114,10898.241974469405,30578.504923076925,21436.755,53
2023-07-01,sector 30,19,37309.71,227,557.0,49.15,37080.5,0,0,2023,574.0,49703.0,57.12,23351.74611111111,10828.733777729041,21778.55409448819,28686.89,54
2023-08-01,sector 30,10,23506.27,270,546.0,52.37,59063.0,0,0,2023,557.0,37080.5,49.15,23605.52727272727,10891.842576805488,22721.5991509434,32567.1475,55
2023-09-01,sector 30,14,23175.47,218,467.0,44.53,37359.5,0,0,2023,546.0,59063.0,52.37,23603.75482142857,10792.379761871376,23975.282056074768,24342.4375,56
2023-10-01,sector 30,30,52867.67,233,438.0,33.93,74787.0,0,0,2023,467.0,37359.5,44.53,23596.24105263158,10695.735599410584,24270.41028037383,20830.182500000003,57
2023-11-01,sector 30,18,34428.97,248,483.0,44.08,56210.8,0,0,2023,438.0,74787.0,33.93,24100.920862068964,11276.722192460174,24090.322616822432,25368.535,58
2023-12-01,sector 30,12,30273.35,320,346.0,22.07,63821.1,1,0,2023,483.0,56210.8,44.08,24275.972542372878,11259.658743203634,37758.88,23228.857500000002,59
2024-01-01,sector 30,18,43242.45,281,330.0,20.46,53744.9,0,0,2024,346.0,63821.1,22.07,24375.92883333333,11190.646920562058,18280.436771653545,20848.876,60
2024-02-01,sector 30,1,3402.31,264,328.0,22.37,29031.0,0,1,2024,330.0,53744.9,20.46,24685.216065573768,11356.873526899217,18594.19761904762,19708.906,61
2024-03-01,sector 30,17,35305.92,206,310.0,21.02,63410.0,0,0,2024,328.0,29031.0,22.37,24341.943387096773,11583.178043465707,25555.90404580153,21021.658000000003,62
2024-04-01,sector 30,13,22306.29,186,439.0,34.72,45507.0,0,0,2024,310.0,63410.0,21.02,24515.97476190476,11572.124136593446,24260.88828125,18649.988,63
2024-05-01,sector 30,11,40994.54,333,432.0,35.95,58512.3,0,0,2024,439.0,45507.0,34.72,24481.4484375,11483.236885684712,26173.60929133858,24897.332000000002,64
2024-06-01,sector 30,8,24609.19,299,457.0,42.11,61867.9,0,0,2024,432.0,58512.3,35.95,24735.496,11575.813303482963,30570.403893129773,23052.858,65
2024-07-01,sector 30,19,50753.89,304,459.0,40.9,64476.0,0,0,2024,457.0,61867.9,42.11,24733.58227272727,11486.433967788906,21899.89125,30411.453999999998,66
2019-01-01,sector 31,94,13557.52,99,2271.0,17.63,253.2,0,0,2019,,,,,,18475.4525,,0
